,content,scenery_name,score,send_time,user_name
0,这个公园不错，景色挺美的，逛逛，心情舒畅。,海石公园,5,,lijianrong
0,"独特的喀什特地貌造就了千姿百态,惟妙惟肖的海花石,畅游其间，让人不由赞叹岁月的鬼斧神工！而融合着中西文化的欧式古典城堡，其天然石灰岩式的装饰风格渗透到建筑内外的每一个角落,幽静的环境,是一个难得的休闲避暑的天然氧吧。",海石公园,4,,-宝宝-
0,夏天可以去里面风景挺好的冬天就没什么看的,海石公园,3,,_CFT01****8457334
0,挺 好的一个地方，我们 在这里 玩了一天,海石公园,5,,当地向导重庆辣妹子瑄…
0,不是特别好玩，虽然门票也才15，不推荐这个景点。,海石公园,4,,美丽的黄昏
0,我们学校初三冬游就是这，要价165，无奈╮（╯＿╰）╭。还是交了钱，虽说是自愿的，但是这样真的好吗（借着同学感情赚黑心钱）反正咱是不要这样的钱，这还是学生呢,海石公园,1,,_CFT01****5403907
0,喀什地貌的代表，学地理的人一定很熟悉，这种地貌在西南地区很常见了，公园挺漂亮的，没有白来。,海石公园,4,,M1105323459
0,海石公园很不错。喜欢运动的朋友可以到这里来，,海石公园,5,,lijianrong
0,大自然运作的结果，让这个地方呈现出一种神秘感，有很多奇特的岩石，真的开了眼界,海石公园,4,,锦瑟无端少一弦
0,"这个以岩溶地貌为主的公园蕴藏着许多地球的奥秘。这里保存着2亿多年前的三叠纪时期的地貌，公园内积沉了大量远古时代的奇特岩石。 也有意思,挺喜欢的 海石公园整体感觉还行。",海石公园,4,,fie****ng
0,这个公园不错，景色挺美的，逛逛，心情舒畅。,海石公园,5,,lijianrong
0,"独特的喀什特地貌造就了千姿百态,惟妙惟肖的海花石,畅游其间，让人不由赞叹岁月的鬼斧神工！而融合着中西文化的欧式古典城堡，其天然石灰岩式的装饰风格渗透到建筑内外的每一个角落,幽静的环境,是一个难得的休闲避暑的天然氧吧。",海石公园,4,,-宝宝-
0,重庆动物园位于重庆是九龙坡区杨家坪西郊，是原来的西区公园，有很多珍惜的野生动物，有大熊猫、鸵鸟、华南虎、长颈鹿、金丝猴、白铁叶猴、扭角羊、角马和食火鸡等。值得一去。,重庆动物园,5,2019-06-06,lanxiang1215
0,本来是没有动物园这个行程的，看了下时间允许，就临时加了一个，小孩子最喜欢动物园了。较场口地铁二号线直达动物园站，门票很便宜，25/人，,重庆动物园,0,2019-06-06,南国之乡0524
0,重庆动物园位于重庆是九龙坡区杨家坪，重庆动物园里有儿童游乐场、鸟禽区、猛禽、草食动物等，像鸵鸟、熊猫、老虎、长颈鹿、各类金鱼等等。,重庆动物园,5,2019-05-23,lanxiang1215
0,重庆动物园原名西区公园，位于重庆市九龙坡区杨家坪，重庆动物园按动物分类形成儿童游乐区、鸟禽区、中心休闲区、灵长类区、猛禽区、草食动物区、科普区、后山休闲区；是全国城市大型动物园之一。,重庆动物园,0,2019-05-17,
0,重庆动物园原名西区公园，位于重庆市九龙坡区杨家坪，重庆动物园按动物分类形成儿童游乐区、鸟禽区、中心休闲区、灵长类区、猛禽区、草食动物区、科普区、后山休闲区；是全国城市大型动物园之一。,重庆动物园,5,2019-05-17,lanxiang1215
0,景区还是比较大的，周围的交通也比较便利，进入园区，动物的数量也挺多的，熊猫，猴，鹿等，各类动物逛下来也很值得，票价也不昂贵，还是很值得去的。,重庆动物园,5,2019-04-09,LNFD
0,第四天上午我们先去了重庆动物园，我其实不知道为什么要去动物园，我只是头一天坐轻轨的时候，看见有一个动物园站。于是就想去看看，说走就走了。我原本以为重庆动物园只是一个很小型的动物园，但是里面的动物种类却很多，而且动物园也特别大。动物园动物的种类特别多，有国宝大熊猫，小熊猫，华南虎，云豹，金猫，亚洲象等等。还有一人工湖，小岛，曲桥，景亭。湖里还有各种各样的鱼以及鹅。最有趣的是动...,重庆动物园,5,2019-04-03,爱旅游的鑫仔
0,重庆动物园位于市区南部，地铁2号线直达。目前门票25元，性价比还好。园区里动物比较全，环境不错。但地处山城同样的问题就是台阶比较多，无障碍设施缺乏，推婴儿车和轮椅还是比较麻烦的。另外，园子里有个区域可以近距离接触小动物，孩子比较喜欢，里面有小猪和羊等温顺的动物。里面买玩具的小店挺多，价格不贵，途中的小猴子，会发声的25元。,重庆动物园,5,2019-03-25,佩奇美羊羊
0,超赞，去过好多次。儿子很喜欢，三十一张的门票很值，里边动物很多，可以玩一整天，园子设计的很合理，一圈下来一步路都不用绕，大叔成荫，碧竹夹道，美极了。,重庆动物园,5,2019-02-20,大木大木
0,一个人的重庆之旅，重庆动物园挺大的，里面动物非常多，熊猫都很多只，鸟类，鱼类，兽类等等应有尽有，来这里交通也很方便，地铁二号线就在园口，你又必要来转转,重庆动物园,0,2019-01-17,
0,适合带娃接触和认识动物的好去处！,重庆动物园,5,2020-04-29,M23****7094
0,因为是冬季来参观，部分动物都已经开始冬眠了，入园很方便，网上现场买了张票，在门口二维码直接扫描入园。部分游客不文明旅游，拍打玻璃，大声吼叫动物，小朋友有这种情况，成年人也有这种情况，就连拍照也打开闪光灯，真是无语！什么时候才能真正的做到文明旅游。,重庆动物园,5,2019-12-26,M59****684
0,一大早起来，跟朋友一起出来了，前往重庆动物园，地铁就可以到达，熊猫，️狮子，老虎，鳄鱼...应有尽有，呆萌的小动物有的时候总是可以把人逗乐，看着他们每天都无忧无虑的多好。 可以在这里玩一天，可以自己带一些食物和水。中午或者下午的话小动物们吃饱了就会睡觉了，所以建议还是赶早去,重庆动物园,5,2019-12-13,导演您说我躺哪
0,整个动物园就在一座山上。 腿脚的人真的不适合去。 太锻炼人了。 带着不到三周岁的孩子去，全程靠孩子他爸抱着。 我自己都爬不上。 也可能是我身体不好。 由于周六去的，全是家长带小朋友去的，人特别多。 但是有很多动物馆，确实值得带孩子去一趟。 有恐龙科普馆，熊猫馆，猴子馆，长颈鹿馆…非常多~但是地图实在看不明白，而且绕来绕去都有出来进去的路，很容易晕头转向的。 还都是阶梯。 慎重啊~,重庆动物园,4,2019-11-17,cvef3571
0,门票25元扫码买票后直接入园，动物园绿化很好但蚊子也多，动物都会强壮很活泼，很有意思尤其是熊猫,重庆动物园,5,2019-11-12,水中弯月
0,动物很多，很多动物都很可爱，但是国庆人很多，学生可以半价，也比较便宜，里面有卖小吃的，外面吃饭也方便，大家都可以过来看看,重庆动物园,4,2019-10-06,好好一顿饭
0,重庆动物园是在重庆市九龙坡区杨家坪，交通非常方便，可坐公交车或者轻轨二号线在动物园站下车就到，进入动物园首先看到的是我们的国宝熊猫，然后我们可以根据指引去观赏各种动物，有老虎、狼、熊、孔雀等等。,重庆动物园,5,2019-07-31,lanxiang1215
0,门票25成人，学生票半价，可以手机购票，进园扫一下二维码就行，很方便，离公交站很近，就在街边上，位置好找，各个园区排列整齐，出入口都很明显，大熊猫好几只，特别可爱，国宝人气果然是最旺的。,重庆动物园,5,2019-07-06,减肥之神附我身
0,门票很便宜！比长沙野生动物园便宜多了！！！而且地方大，在动物园里性价比绝对是最高的。不过，绝对不要中午去！绝对不要中午去！绝对不要中午去！首先，会热得你受不了；其次，动物们要么睡了，也没什么精神，所以你看不到什么东西。,重庆动物园,5,2019-06-23,吃饭就叫我
0,去过两次了，门票25经济实惠 【性价比】,重庆动物园,5,2019-06-14,_WeCh****856990
0,交通方便，而且票价特别的便宜，这个动物园还是有些年代了，感觉里面的设施都很老旧，不过这里人气还是很旺，特别是节假日的时候，这里鸟类，爬行类，都有，还看到了很多各种各样的猴子，小猴子很可爱，大猩猩感觉很憨厚的样子。,重庆动物园,5,2017-04-06,去哪儿用户
0,扫码入    很方便      不是所有地方都通婴儿车,重庆动物园,0,2022-02-05,MinnieBaby2020
0,看看大熊猫就值回票价了,重庆动物园,0,2021-10-19,山子这波可以
0,好累了啊！但是很值，园区蛮多坡还有楼梯的,重庆动物园,0,2021-10-08,vfem6299
0,进园很方便，只需要持手机订票码就可以了，不需要再排队取门票。可以喂大象，喂梅花鹿，特别适合带孩子去玩玩。,重庆动物园,0,2021-05-15,ykyx3876
0,门票这个价格很划算 值得一去 很多当地人带着小朋友逛园区  园区整体很干净 个别动物区有特殊味道 整体满意,重庆动物园,0,2021-04-01,苗苗任
0,非常好 【景色】 【趣味】 【性价比】,重庆动物园,5,2020-08-06,M29****9169
0,总觉得小朋友需要去一次动物园～童年才算完整。  交通： 从陈家坪汽车站打车前往的，车价19元还是挺方便的。  游玩路线：可以按着动物园的游玩路线一一游览，场馆都是室外天气较热，注意防暑降温。 建议出行的朋友可以选择早上早点去，这样天气凉快可以看见更多的动物（我们去的时候是中午，好多动物都在午休全都在房间休息，遗憾的错过了好多小动物）。  推荐理由： 没有去过动物园的童年是不完整的～～～～,重庆动物园,4,2020-08-05,姚啊姚外婆桥
0,动物园，就在我家门口，常常带小孩来，点评几句吧： 1、停车相对方便 2、孩子非常喜欢看动物 3、儿童一定要去游船 4、目前正在修建摩天轮🎡,重庆动物园,5,2020-07-05,天下的无双
0,出了粪类味道夏天有点点，带着孩子去玩一天还是很耐斯的,重庆动物园,5,2020-05-25,自由摄影-胡帅
0,玩得很开心，大足石刻绝对值得一去！！！,大足石刻,0,2016-04-25,去哪儿用户
0,今天跟着小邓导游去玩了大足石刻，小邓导演讲解非常好，不但给我们讲解大足石刻的景点知识。还跟我们说了重庆怎么旅游。在此想衷心感谢小邓导演并希望大家在重庆旅游都找小邓导演。,大足石刻,0,,去哪儿用户
0,每尊神像在壮观又生动的雕工下给人庄严肃穆的感受！,大足石刻,0,2018-11-19,去哪儿用户
0,小唐导游讲解特别详细。,大足石刻,0,2019-02-14,mjuo9509
0,这种联票真心很值!宝顶山石刻的大气洒脱和北山石刻的幽静温婉都能一次体会到。而且根本不用取票，检票纯自助式滴，只需凭手机上的二唯码在入口专用机器上一扫即可，方便之极!石刻的景区管理相当规范且人性化，凭此门票还可以免费参观博览馆，再免费观看上一场超级震撼的环幕电影，真心千值万值了!感谢文物保护工作者的精心付出，重现我们先人的伟大杰作!,大足石刻,0,2017-12-14,啊哈哈咦咦咦
0,整个景区，非常安静，几乎包场，可以安安静静地欣赏，美中不足的是最精彩的一个窟没有灯光，几乎看不了。,大足石刻,0,2020-12-10,fxkz3536
0,历史艺术人文充分都体现在这里，来重庆不可或缺的景点。宝顶山石像比北山石刻保护得好很多，值得一看！个人建议，必须请个导游讲解，因为每一尊雕像都是有故事的，没讲解单纯看外形等于白跑了一趟噢。,大足石刻,0,2016-11-09,去哪儿用户
